URN,EstablishmentNumber,EstablishmentName,StudentsAchievingGrade5PlusEngMathRate,NumberOfPupils,StudentReceivingFreeSchoolMeals,PercentOfStudentReceivingFreeSchoolMeals,TotalPupils,FemalePupils,PercentFemale,UrbanRuralClassification,Postcode,GOR,LA (code),LA (name),Easting,Northing,MSOA (code),LSOA (code),LargeCentralMetro,LargeFringeMetro,MediumMetro,SmallMetro,Micropolitan,Noncore,AsianPopulationRate,BlackPopulationRate,WhitePopulationRate,OtherRacePopulationRate,LSOA21CD,LSOA11CD,LSOA code (2011),IDACI,SAMHI,YPAccessibilityRank,YPAccessibilityIndex
141133.0,4001.0,London Enterprise Academy,39.0,114.0,70.0,61.0,482,177.0,36.72,Urban: Nearer to a major town or city,E1 1RD,London,211,Tower Hamlets,534393.0,181349.0,E02000884,E01035686,1,0,0,0,0,0,54.54,4.33,32.39,8.74,E01035686,E01004325,E01004325,2.0,1.0,,
138202.0,4000.0,Wapping High School,50.0,40.0,21.0,53.0,228,106.0,46.49,Urban: Nearer to a major town or city,E1 2DA,London,211,Tower Hamlets,534642.0,181343.0,E02000884,E01004321,1,0,0,0,0,0,54.54,4.33,32.39,8.74,E01004321,E01004321,E01004321,2.0,1.0,70.0,1.0
142879.0,4003.0,Canary Wharf College 3,,,,,160,75.0,46.88,Urban: Nearer to a major town or city,E14 9GL,London,211,Tower Hamlets,537903.0,179152.0,E02007114,E01035706,1,0,0,0,0,0,42.6,6.04,40.2,11.15,E01035706,E01004215,E01004215,3.0,1.0,,
144756.0,4005.0,Mulberry UTC,24.0,29.0,18.0,62.0,229,185.0,80.79,Urban: Nearer to a major town or city,E3 2RU,London,211,Tower Hamlets,536909.0,183621.0,E02000864,E01035659,1,0,0,0,0,0,35.61,9.7,43.47,11.22,E01035659,E01004224,E01004224,1.0,6.0,,
100966.0,4105.0,Langdon Park Community School,32.0,167.0,117.0,70.0,1009,492.0,48.76,Urban: Nearer to a major town or city,E14 0RZ,London,211,Tower Hamlets,538021.0,181467.0,E02000881,E01035679,1,0,0,0,0,0,39.78,9.79,40.9,9.54,E01035679,E01004246,E01004246,2.0,1.0,259.0,2.0
100975.0,4507.0,Central Foundation Girls' School,59.0,236.0,132.0,56.0,1488,1488.0,100.0,Urban: Nearer to a major town or city,E3 2AE,London,211,Tower Hamlets,536855.0,182784.0,E02000867,E01004229,1,0,0,0,0,0,43.17,4.79,44.44,7.61,E01004229,E01004229,E01004229,2.0,5.0,436.0,3.0
100965.0,4024.0,Bow School,30.0,156.0,89.0,57.0,1126,355.0,31.53,Urban: Nearer to a major town or city,E3 3QW,London,211,Tower Hamlets,538190.0,182375.0,E02000871,E01035667,1,0,0,0,0,0,55.79,14.54,22.26,7.42,E01035667,E01004238,E01004238,1.0,1.0,200.0,2.0
100967.0,4150.0,Morpeth School,47.0,228.0,125.0,55.0,1544,711.0,46.05,Urban: Nearer to a major town or city,E2 0PX,London,211,Tower Hamlets,535529.0,182654.0,E02000870,E01004259,1,0,0,0,0,0,33.05,5.14,54.51,7.31,E01004259,E01004259,E01004259,2.0,2.0,174.0,1.0
137789.0,4284.0,Mulberry Academy Shoreditch,45.0,157.0,110.0,70.0,927,410.0,44.23,Urban: Nearer to a major town or city,E2 6NW,London,211,Tower Hamlets,534008.0,182708.0,E02000872,E01004312,1,0,0,0,0,0,53.67,8.79,30.12,7.41,E01004312,E01004312,E01004312,1.0,4.0,67.0,1.0
100972.0,4296.0,Oaklands School,52.0,110.0,66.0,60.0,779,403.0,51.73,Urban: Nearer to a major town or city,E2 6PR,London,211,Tower Hamlets,534550.0,182928.0,E02000868,E01004203,1,0,0,0,0,0,34.99,4.76,50.06,10.19,E01004203,E01004203,E01004203,3.0,2.0,71.0,1.0
100973.0,4297.0,Swanlea School,59.0,196.0,106.0,54.0,1234,450.0,36.47,Urban: Nearer to a major town or city,E1 5DJ,London,211,Tower Hamlets,534690.0,181987.0,E02000876,E01004205,1,0,0,0,0,0,68.09,7.55,18.14,6.23,E01004205,E01004205,E01004205,3.0,3.0,72.0,1.0
100974.0,4505.0,George Green's School,50.0,185.0,132.0,71.0,1165,577.0,49.53,Urban: Nearer to a major town or city,E14 3DW,London,211,Tower Hamlets,538426.0,178457.0,E02000893,E01004217,1,0,0,0,0,0,29.82,5.48,55.07,9.62,E01004217,E01004217,E01004217,4.0,2.0,385.0,2.0
100977.0,4722.0,Sir John Cass Foundation and Redcoat Church of England Secondary School,56.0,191.0,107.0,56.0,1392,611.0,43.89,Urban: Nearer to a major town or city,E1 0RH,London,211,Tower Hamlets,535821.0,181528.0,E02000882,E01004288,1,0,0,0,0,0,54.88,11.71,27.17,6.24,E01004288,E01004288,E01004288,3.0,5.0,199.0,2.0
136883.0,4328.0,Chestnut Grove School,47.0,163.0,53.0,33.0,1078,497.0,46.1,Urban: Nearer to a major town or city,SW12 8JZ,London,212,Wandsworth,528283.0,173354.0,E02000949,E01004545,1,0,0,0,0,0,8.78,4.28,79.09,7.85,E01004545,E01004545,E01004545,8.0,1.0,228.0,2.0
138267.0,4000.0,Ark Bolingbroke Academy,54.0,111.0,31.0,28.0,710,331.0,46.62,Urban: Nearer to a major town or city,SW11 6BF,London,212,Wandsworth,527362.0,174607.0,E02000937,E01004557,1,0,0,0,0,0,5.84,4.22,82.19,7.75,E01004557,E01004557,E01004557,9.0,1.0,158.0,1.0
141808.0,4734.0,Saint Cecilia's Church of England School,55.0,135.0,42.0,31.0,924,430.0,46.54,Urban: Nearer to a major town or city,SW18 5JR,London,212,Wandsworth,524589.0,173511.0,E02000942,E01004629,1,0,0,0,0,0,11.97,5.18,73.66,9.19,E01004629,E01004629,E01004629,6.0,1.0,500.0,3.0
137005.0,5400.0,Graveney School,72.0,255.0,42.0,17.0,2070,1034.0,49.95,Urban: Nearer to a major town or city,SW17 9BU,London,212,Wandsworth,528592.0,170936.0,E02000958,E01004516,1,0,0,0,0,0,17.43,10.78,65.14,6.65,E01004516,E01004516,E01004516,7.0,1.0,332.0,2.0
135316.0,6905.0,Ashcroft Technology Academy,68.0,199.0,82.0,41.0,1308,505.0,38.61,Urban: Nearer to a major town or city,SW15 2UT,London,212,Wandsworth,524639.0,174575.0,E02000942,E01004499,1,0,0,0,0,0,11.97,5.18,73.66,9.19,E01004499,E01004499,E01004499,6.0,1.0,243.0,2.0
140985.0,4001.0,Harris Academy Battersea,54.0,115.0,76.0,66.0,1006,497.0,49.4,Urban: Nearer to a major town or city,SW11 5AP,London,212,Wandsworth,527924.0,176527.0,E02000925,E01004539,1,0,0,0,0,0,12.39,32.78,41.07,13.77,E01004539,E01004539,E01004539,1.0,3.0,250.0,2.0
135762.0,4008.0,Saint John Bosco College,38.0,45.0,13.0,29.0,569,217.0,38.14,Urban: Nearer to a major town or city,SW11 3DQ,London,212,Wandsworth,527041.0,176668.0,E02000926,E01004579,1,0,0,0,0,0,7.53,8.87,72.76,10.84,E01004579,E01004579,E01004579,5.0,3.0,462.0,3.0
139842.0,5401.0,Burntwood School,41.0,264.0,103.0,39.0,1696,1657.0,97.7,Urban: Nearer to a major town or city,SW17 0AQ,London,212,Wandsworth,526616.0,172577.0,E02000946,E01004497,1,0,0,0,0,0,8.09,7.16,78.19,6.56,E01004497,E01004497,E01004497,5.0,1.0,194.0,2.0
138681.0,5402.0,Ark Putney Academy,35.0,78.0,39.0,50.0,741,340.0,45.88,Urban: Nearer to a major town or city,SW15 3DG,London,212,Wandsworth,523386.0,174365.0,E02000938,E01004643,1,0,0,0,0,0,19.01,9.48,57.95,13.56,E01004643,E01004643,E01004643,3.0,1.0,356.0,2.0
138682.0,5405.0,Southfields Academy,40.0,164.0,68.0,42.0,1254,543.0,43.3,Urban: Nearer to a major town or city,SW18 5JU,London,212,Wandsworth,525391.0,173342.0,E02000947,E01004595,1,0,0,0,0,0,9.88,4.22,79.23,6.66,E01004595,E01004595,E01004595,8.0,1.0,299.0,2.0
138313.0,4628.0,The Grey Coat Hospital,73.0,153.0,37.0,24.0,1075,1051.0,97.77,Urban: Nearer to a major town or city,SW1P 2DY,London,213,Westminster,529594.0,179104.0,E02000979,E01004731,1,0,0,0,0,0,19.81,4.39,61.63,14.17,E01004731,E01004731,E01004731,4.0,1.0,137.0,1.0
140884.0,4000.0,Marylebone Boys' School,57.0,104.0,31.0,30.0,572,,,Urban: Nearer to a major town or city,W2 1QZ,London,213,Westminster,526591.0,181571.0,E02000974,E01033593,1,0,0,0,0,0,21.06,8.83,39.7,30.41,E01033593,E01033593,E01033593,4.0,1.0,,
145126.0,4004.0,Harris Academy St John's Wood,50.0,181.0,102.0,56.0,1235,611.0,49.47,Urban: Nearer to a major town or city,NW8 0NL,London,213,Westminster,526552.0,183679.0,E02000960,E01004649,1,0,0,0,0,0,29.79,4.04,47.23,18.94,E01004649,E01004649,E01004649,10.0,1.0,,
137353.0,4673.0,The St Marylebone CofE School,67.0,146.0,41.0,28.0,1120,1032.0,92.14,Urban: Nearer to a major town or city,W1U 5BA,London,213,Westminster,528296.0,181984.0,E02000970,E01004717,1,0,0,0,0,0,14.62,1.5,70.51,13.36,E01004717,E01004717,E01004717,7.0,1.0,128.0,1.0
101154.0,4723.0,St Augustine's CofE High School,53.0,153.0,81.0,53.0,995,512.0,51.46,Urban: Nearer to a major town or city,NW6 5SN,London,213,Westminster,525469.0,183256.0,E02000961,E01004710,1,0,0,0,0,0,12.4,8.82,49.55,29.22,E01004710,E01004710,E01004710,2.5,4.0,284.0,2.0
139369.0,4809.0,St George's Catholic School,44.0,149.0,65.0,44.0,978,421.0,43.05,Urban: Nearer to a major town or city,W9 1RB,London,213,Westminster,525795.0,183125.0,E02000961,E01004711,1,0,0,0,0,0,12.4,8.82,49.55,29.22,E01004711,E01004711,E01004711,2.5,4.0,412.0,3.0
130912.0,6905.0,Paddington Academy,57.0,175.0,113.0,65.0,1216,621.0,51.07,Urban: Nearer to a major town or city,W9 2DR,London,213,Westminster,525518.0,182268.0,E02000965,E01004676,1,0,0,0,0,0,13.12,11.59,55.5,19.79,E01004676,E01004676,E01004676,3.0,2.0,81.0,1.0
138312.0,4687.0,Westminster City School,41.0,109.0,38.0,35.0,797,,,Urban: Nearer to a major town or city,SW1E 5HJ,London,213,Westminster,529272.0,179311.0,E02000979,E01004731,1,0,0,0,0,0,19.81,4.39,61.63,14.17,E01004731,E01004731,E01004731,4.0,1.0,134.0,1.0
131262.0,6906.0,Westminster Academy,55.0,168.0,94.0,56.0,1120,534.0,47.68,Urban: Nearer to a major town or city,W2 5EZ,London,213,Westminster,525509.0,181766.0,E02000969,E01032512,1,0,0,0,0,0,16.18,19.37,28.55,35.89,E01032512,E01032512,E01032512,2.0,3.0,80.0,1.0
135676.0,6908.0,Pimlico Academy,50.0,192.0,113.0,59.0,1165,590.0,50.64,Urban: Nearer to a major town or city,SW1V 3AT,London,213,Westminster,529431.0,178226.0,E02000983,E01035722,1,0,0,0,0,0,22.06,2.24,65.97,9.74,E01035722,E01004738,E01004738,7.0,2.5,110.0,1.0
142908.0,4006.0,Greatfields School,,,,,347,148.0,42.65,Urban: Nearer to a major town or city,IG11 7QG,London,301,Barking and Dagenham,544700.0,183594.0,E02000022,E01000051,1,0,0,0,0,0,32.85,34.12,23.83,9.21,E01000051,E01000051,E01000051,2.0,1.0,,
133561.0,4029.0,Jo Richardson Community School,49.0,221.0,103.0,47.0,1527,738.0,48.33,Urban: Nearer to a major town or city,RM9 4UN,London,301,Barking and Dagenham,547584.0,183747.0,E02000023,E01000096,1,0,0,0,0,0,18.98,41.23,30.49,9.29,E01000096,E01000096,E01000096,2.5,1.5,542.0,3.0
139791.0,4001.0,Riverside School,60.0,113.0,46.0,41.0,902,456.0,50.55,Urban: Nearer to a major town or city,IG11 0FU,London,301,Barking and Dagenham,547047.0,182432.0,E02000023,E01000094,1,0,0,0,0,0,18.98,41.23,30.49,9.29,E01000094,E01000094,E01000094,2.5,1.5,717.0,4.0
141178.0,4004.0,The Warren School,33.0,191.0,74.0,39.0,1191,561.0,47.1,Urban: Nearer to a major town or city,RM6 6SB,London,301,Barking and Dagenham,548476.0,188616.0,E02000003,E01000031,1,0,0,0,0,0,42.76,14.31,32.92,10.01,E01000031,E01000031,E01000031,4.0,1.0,394.0,3.0
101241.0,4021.0,"Barking Abbey School, A Specialist Sports and Humanities College",49.0,271.0,83.0,31.0,2125,1050.0,49.41,Urban: Nearer to a major town or city,IG11 9AG,London,301,Barking and Dagenham,545828.0,184731.0,E02000012,E01000066,1,0,0,0,0,0,61.07,7.98,24.3,6.66,E01000066,E01000066,E01000066,5.0,1.0,972.0,5.0
101247.0,4703.0,All Saints Catholic School and Technology College,56.0,219.0,57.0,26.0,1411,659.0,46.7,Urban: Nearer to a major town or city,RM8 1JT,London,301,Barking and Dagenham,549215.0,187064.0,E02000007,E01000061,1,0,0,0,0,0,13.69,29.08,47.69,9.54,E01000061,E01000061,E01000061,1.0,8.0,945.0,5.0
136028.0,4704.0,Dagenham Park CofE School,35.0,202.0,71.0,35.0,1266,647.0,51.11,Urban: Nearer to a major town or city,RM10 9QH,London,301,Barking and Dagenham,549623.0,183932.0,E02000021,E01000088,1,0,0,0,0,0,22.6,28.56,41.25,7.58,E01000088,E01000088,E01000088,4.0,2.0,700.0,4.0
142627.0,4004.0,Menorah High School for Girls,85.0,41.0,3.0,7.0,299,299.0,100.0,Urban: Nearer to a major town or city,NW2 7BZ,London,302,Barnet,522120.0,186308.0,E02000103,E01000502,1,0,0,0,0,0,15.43,18.79,38.9,26.88,E01000502,E01000502,E01000502,2.0,1.0,272.0,2.0
137131.0,4208.0,Queen Elizabeth's Girls' School,66.0,173.0,51.0,30.0,1046,1046.0,100.0,Urban: Nearer to a major town or city,EN5 5RR,London,302,Barnet,524845.0,196314.0,E02000024,E01000250,1,0,0,0,0,0,11.11,9.58,66.36,12.95,E01000250,E01000250,E01000250,4.0,2.0,626.0,3.0
139410.0,4000.0,St Andrew the Apostle Greek Orthodox School,49.0,79.0,14.0,18.0,670,300.0,44.78,Urban: Nearer to a major town or city,N11 1NP,London,302,Barnet,527953.0,193432.0,E02000033,E01000123,1,0,0,0,0,0,16.81,5.83,59.71,17.66,E01000123,E01000123,E01000123,6.0,2.0,,
144502.0,4010.0,The Totteridge Academy,54.0,103.0,39.0,38.0,532,156.0,29.32,Urban: Nearer to a major town or city,N20 8AZ,London,302,Barnet,524632.0,194876.0,E02000030,E01000279,1,0,0,0,0,0,20.78,4.82,63.18,11.22,E01000279,E01000279,E01000279,8.0,1.0,,
137361.0,4012.0,Whitefield School,32.0,125.0,64.0,51.0,803,353.0,43.96,Urban: Nearer to a major town or city,NW2 1TR,London,302,Barnet,523520.0,187587.0,E02000062,E01000221,1,0,0,0,0,0,14.66,23.16,34.7,27.48,E01000221,E01000221,E01000221,2.0,2.0,356.0,2.0
101364.0,5407.0,St James' Catholic High School,52.0,167.0,35.0,21.0,1102,554.0,50.27,Urban: Nearer to a major town or city,NW9 5PE,London,302,Barnet,521928.0,190571.0,E02000049,E01000151,1,0,0,0,0,0,18.62,28.6,35.03,17.75,E01000151,E01000151,E01000151,1.0,3.0,468.0,3.0
143082.0,5408.0,Bishop Douglass School Finchley,46.0,80.0,41.0,51.0,718,327.0,45.54,Urban: Nearer to a major town or city,N2 0SQ,London,302,Barnet,526275.0,189926.0,E02000052,E01000179,1,0,0,0,0,0,10.94,3.3,74.52,11.24,E01000179,E01000179,E01000179,7.5,1.0,165.0,1.0
137539.0,5409.0,Hasmonean High School for Boys,74.0,159.0,13.0,8.0,1163,548.0,47.12,Urban: Nearer to a major town or city,NW4 1NA,London,302,Barnet,523775.0,190136.0,E02000048,E01000198,1,0,0,0,0,0,12.09,5.93,61.52,20.45,E01000198,E01000198,E01000198,7.0,1.0,197.0,2.0
139594.0,4001.0,The Archer Academy,60.0,146.0,41.0,28.0,772,359.0,46.5,Urban: Nearer to a major town or city,N2 8GA,London,302,Barnet,526880.0,189661.0,E02000052,E01000177,1,0,0,0,0,0,10.94,3.3,74.52,11.24,E01000177,E01000177,E01000177,7.5,1.0,,
101345.0,4003.0,Friern Barnet School,22.0,152.0,68.0,45.0,783,386.0,49.3,Urban: Nearer to a major town or city,N11 3LS,London,302,Barnet,527853.0,192405.0,E02000038,E01000158,1,0,0,0,0,0,16.54,8.0,62.41,13.06,E01000158,E01000158,E01000158,5.0,2.0,468.0,3.0
138685.0,4210.0,Copthall School,51.0,153.0,57.0,37.0,886,886.0,100.0,Urban: Nearer to a major town or city,NW7 2EP,London,302,Barnet,522483.0,191460.0,E02000039,E01000256,1,0,0,0,0,0,15.61,13.64,59.44,11.31,E01000256,E01000256,E01000256,6.0,1.0,717.0,4.0
137388.0,4211.0,Christ's College Finchley,55.0,116.0,43.0,37.0,768,80.0,10.42,Urban: Nearer to a major town or city,N2 0SE,London,302,Barnet,525672.0,189571.0,E02000056,E01000210,1,0,0,0,0,0,10.21,2.33,71.04,16.42,E01000210,E01000210,E01000210,8.0,1.0,277.0,2.0
136658.0,4212.0,East Barnet School,57.0,199.0,37.0,19.0,1405,618.0,43.99,Urban: Nearer to a major town or city,EN4 8PU,London,302,Barnet,527778.0,195482.0,E02000026,E01000172,1,0,0,0,0,0,12.67,2.61,73.42,11.31,E01000172,E01000172,E01000172,7.0,1.0,1203.0,6.0
136418.0,4215.0,The Compton School,54.0,208.0,75.0,36.0,1337,683.0,51.08,Urban: Nearer to a major town or city,N12 0QG,London,302,Barnet,527295.0,191678.0,E02000045,E01000315,1,0,0,0,0,0,21.31,14.71,49.15,14.83,E01000315,E01000315,E01000315,3.0,4.0,269.0,2.0
137645.0,5400.0,Hendon School,47.0,200.0,82.0,41.0,1239,535.0,43.18,Urban: Nearer to a major town or city,NW4 2HP,London,302,Barnet,523568.0,188931.0,E02000055,E01000237,1,0,0,0,0,0,10.62,4.0,68.67,16.71,E01000237,E01000237,E01000237,9.0,1.0,150.0,1.0
137386.0,5402.0,Mill Hill County High School,73.0,240.0,53.0,22.0,1681,850.0,50.57,Urban: Nearer to a major town or city,NW7 4LL,London,302,Barnet,521380.0,193756.0,E02000030,E01000228,1,0,0,0,0,0,20.78,4.82,63.18,11.22,E01000228,E01000228,E01000228,8.0,1.0,675.0,4.0
101362.0,5405.0,Finchley Catholic High School,72.0,173.0,26.0,15.0,1195,,,Urban: Nearer to a major town or city,N12 8TA,London,302,Barnet,526022.0,193124.0,E02000035,E01000284,1,0,0,0,0,0,18.54,4.26,59.71,17.49,E01000284,E01000284,E01000284,4.0,2.0,352.0,2.0
136308.0,5406.0,Ashmole Academy,75.0,230.0,35.0,15.0,1570,768.0,48.92,Urban: Nearer to a major town or city,N14 5RJ,London,302,Barnet,529324.0,194021.0,E02000032,E01000120,1,0,0,0,0,0,21.08,3.75,55.56,19.61,E01000120,E01000120,E01000120,9.0,1.0,500.0,3.0
135747.0,5427.0,JCoSS,72.0,182.0,16.0,9.0,1271,582.0,45.79,Urban: Nearer to a major town or city,EN4 9GE,London,302,Barnet,526710.0,196751.0,E02000025,E01000167,1,0,0,0,0,0,11.16,6.05,70.19,12.6,E01000167,E01000167,E01000167,2.0,5.0,1390.0,7.0
137138.0,4002.0,Bexleyheath Academy,23.0,270.0,63.0,23.0,1539,700.0,45.48,Urban: Nearer to a major town or city,DA6 7DA,London,303,Bexley,549194.0,175388.0,E02000079,E01000365,1,0,0,0,0,0,9.36,5.38,79.77,5.49,E01000365,E01000365,E01000365,5.0,8.0,597.0,3.0
138686.0,4030.0,Cleeve Park School,18.0,117.0,43.0,37.0,908,423.0,46.59,Urban: Nearer to a major town or city,DA14 4JN,London,303,Bexley,547451.0,172108.0,E02000091,E01000382,1,0,0,0,0,0,8.74,2.23,84.95,4.08,E01000382,E01000382,E01000382,9.0,1.0,822.0,4.0
136538.0,4603.0,"Trinity Church of England School, Belvedere",35.0,176.0,48.0,27.0,1036,503.0,48.55,Urban: Nearer to a major town or city,DA17 6HT,London,303,Bexley,550151.0,178565.0,E02000069,E01000406,1,0,0,0,0,0,9.94,27.78,53.22,9.06,E01000406,E01000406,E01000406,3.0,2.0,717.0,4.0
137965.0,4008.0,Blackfen School for Girls,36.0,201.0,41.0,20.0,1398,1281.0,91.63,Urban: Nearer to a major town or city,DA15 9NU,London,303,Bexley,546868.0,174297.0,E02000085,E01000352,1,0,0,0,0,0,9.34,6.74,78.79,5.13,E01000352,E01000352,E01000352,5.0,3.0,1241.0,6.0
136720.0,4021.0,Welling School,23.0,208.0,69.0,33.0,1448,699.0,48.27,Urban: Nearer to a major town or city,DA16 1LB,London,303,Bexley,546941.0,176454.0,E02000077,E01000454,1,0,0,0,0,0,17.6,7.23,67.69,7.48,E01000454,E01000454,E01000454,5.0,2.0,1390.0,7.0
138650.0,5401.0,St Columba's Catholic Boys' School,32.0,100.0,24.0,24.0,723,,,Urban: Nearer to a major town or city,DA6 7QB,London,303,Bexley,549876.0,174751.0,E02000081,E01000329,1,0,0,0,0,0,11.49,7.54,75.31,5.66,E01000329,E01000329,E01000329,5.0,4.0,1051.0,5.0
137681.0,5402.0,St Catherine's Catholic School,58.0,208.0,56.0,27.0,1036,1036.0,100.0,Urban: Nearer to a major town or city,DA6 7QJ,London,303,Bexley,549953.0,175009.0,E02000081,E01000329,1,0,0,0,0,0,11.49,7.54,75.31,5.66,E01000329,E01000329,E01000329,5.0,4.0,1051.0,5.0
135677.0,6906.0,Harris Academy Falconwood,42.0,167.0,35.0,21.0,1181,544.0,46.06,Urban: Nearer to a major town or city,DA16 2PE,London,303,Bexley,545184.0,175273.0,E02000082,E01000410,1,0,0,0,0,0,8.88,7.73,77.36,6.04,E01000410,E01000410,E01000410,9.0,1.0,1117.0,6.0
135951.0,6907.0,Haberdashers' Aske's Crayford Academy,36.0,173.0,42.0,24.0,1619,774.0,47.81,Urban: Nearer to a major town or city,DA1 4RS,London,303,Bexley,551773.0,175177.0,E02000083,E01000377,1,0,0,0,0,0,3.87,8.69,83.98,3.46,E01000377,E01000377,E01000377,7.0,3.0,972.0,5.0
141019.0,4001.0,Ark Elvin Academy,28.0,174.0,46.0,26.0,930,442.0,47.53,Urban: Nearer to a major town or city,HA9 7DU,London,304,Brent,518587.0,185103.0,E02000112,E01000636,1,0,0,0,0,0,61.93,12.05,16.82,9.2,E01000636,E01000636,E01000636,6.0,1.0,265.0,2.0
133724.0,4033.0,JFS,72.0,290.0,14.0,5.0,1994,949.0,47.59,Urban: Nearer to a major town or city,HA3 9TE,London,304,Brent,519199.0,188305.0,E02000098,E01000484,1,0,0,0,0,0,24.62,30.22,29.15,16.02,E01000484,E01000484,E01000484,2.0,3.0,1203.0,6.0
135973.0,6907.0,The Crest Academy,38.0,191.0,90.0,47.0,1059,542.0,51.18,Urban: Nearer to a major town or city,NW2 7SN,London,304,Brent,521993.0,186425.0,E02000103,E01000502,1,0,0,0,0,0,15.43,18.79,38.9,26.88,E01000502,E01000502,E01000502,2.0,1.0,879.0,5.0
137685.0,5402.0,Kingsbury High School,44.0,333.0,97.0,29.0,2022,933.0,46.14,Urban: Nearer to a major town or city,NW9 9JR,London,304,Brent,519617.0,189280.0,E02000095,E01000591,1,0,0,0,0,0,50.12,5.1,34.09,10.69,E01000591,E01000591,E01000591,7.5,1.0,489.0,3.0
138609.0,5403.0,Queens Park Community School,48.0,199.0,64.0,32.0,1290,615.0,47.67,Urban: Nearer to a major town or city,NW6 7BQ,London,304,Brent,523635.0,183910.0,E02000122,E01000489,1,0,0,0,0,0,19.62,11.46,47.74,21.18,E01000489,E01000489,E01000489,3.0,2.0,145.0,1.0
137994.0,5404.0,Convent of Jesus and Mary Language College,34.0,175.0,57.0,33.0,949,947.0,99.79,Urban: Nearer to a major town or city,NW10 4EP,London,304,Brent,521701.0,183616.0,E02000123,E01000533,1,0,0,0,0,0,13.08,35.31,37.02,14.59,E01000533,E01000533,E01000533,3.0,1.0,385.0,2.0
101564.0,5407.0,Newman Catholic College,37.0,82.0,14.0,17.0,727,,,Urban: Nearer to a major town or city,NW10 3RN,London,304,Brent,522218.0,183549.0,E02000123,E01000533,1,0,0,0,0,0,13.08,35.31,37.02,14.59,E01000533,E01000533,E01000533,3.0,1.0,196.0,2.0
134226.0,6905.0,Capital City Academy,33.0,184.0,83.0,45.0,1127,541.0,48.0,Urban: Nearer to a major town or city,NW10 3ST,London,304,Brent,522520.0,183720.0,E02000116,E01000643,1,0,0,0,0,0,15.85,31.29,33.53,19.33,E01000643,E01000643,E01000643,2.0,8.0,160.0,1.0
140862.0,4000.0,Michaela Community School,73.0,115.0,55.0,48.0,597,289.0,48.41,Urban: Nearer to a major town or city,HA9 0UU,London,304,Brent,519395.0,186276.0,E02006956,E01000615,1,0,0,0,0,0,32.48,18.13,38.96,10.43,E01000615,E01000615,E01000615,6.0,1.0,,
138457.0,4006.0,Wembley High Technology College,79.0,208.0,47.0,23.0,1372,663.0,48.32,Urban: Nearer to a major town or city,HA0 3NT,London,304,Brent,517203.0,186265.0,E02000105,E01000564,1,0,0,0,0,0,45.16,13.99,29.39,11.46,E01000564,E01000564,E01000564,4.0,1.0,349.0,2.0
136656.0,5400.0,Claremont High School,64.0,255.0,49.0,19.0,1609,786.0,48.85,Urban: Nearer to a major town or city,HA3 0UH,London,304,Brent,518305.0,188663.0,E02000095,E01033463,1,0,0,0,0,0,50.12,5.1,34.09,10.69,E01033463,E01033463,E01033463,7.5,1.0,542.0,3.0
138610.0,5405.0,Alperton Community School,39.0,216.0,63.0,29.0,1543,702.0,45.5,Urban: Nearer to a major town or city,HA0 4JE,London,304,Brent,518492.0,184101.0,E02000121,E01000473,1,0,0,0,0,0,73.15,11.52,9.08,6.24,E01000473,E01000473,E01000473,4.0,1.0,284.0,2.0
142560.0,5406.0,St Gregory's Catholic Science College,67.0,167.0,39.0,23.0,1114,457.0,41.02,Urban: Nearer to a major town or city,HA3 0NB,London,304,Brent,517552.0,188564.0,E02000096,E01000538,1,0,0,0,0,0,56.13,2.03,31.98,9.86,E01000538,E01000538,E01000538,6.0,1.0,468.0,3.0
